87	 o	4.016949152542373,23.47457627118644,25.627118644067796,28.228813559322035,12.38135593220339,23.661016949152543,13.703389830508474,1.5593220338983051,22.64406779661017,37.355932203389834,29.110169491525422,13.305084745762711,0.0,6.593220338983051,41.59322033898305,26.677966101694917,28.60169491525424,3.1779661016949152,5.830508474576271,38.059322033898304,6.703389830508475,29.60169491525424,31.75423728813559,29.610169491525422,13.245762711864407,11.754237288135593,14.372881355932204,14.474576271186441,14.423728813559322,12.415254237288135,11.271186440677965,13.915254237288135,13.889830508474576,14.008474576271187,12.90677966101695,11.398305084745763,13.957627118644067,14.211864406779661,14.177966101694915,11.677966101694915,11.14406779661017,13.805084745762711,13.983050847457626,13.94915254237288,12.211864406779661,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0
88	 r	12.497175141242938,19.870056497175142,9.728813559322035,14.378531073446327,22.853107344632768,14.01129943502825,24.0,19.096045197740114,11.016949152542374,15.548022598870057,10.305084745762711,23.954802259887007,11.94915254237288,0.0,0.0,12.033898305084746,23.994350282485875,12.655367231638419,0.0,0.0,16.271186440677965,23.88135593220339,21.45762711864407,5.853107344632768,0.0,6.898305084745763,6.887005649717514,5.807909604519774,6.186440677966102,6.864406779661017,12.288135593220339,12.615819209039548,11.98870056497175,12.146892655367232,12.564971751412429,11.853107344632768,11.853107344632768,1.2598870056497176,1.3728813559322033,4.824858757062147,15.259887005649718,15.372881355932204,15.378531073446327,15.333333333333334,0.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0
89	 a	6.582089552238806,18.753731343283583,17.26865671641791,19.440298507462686,20.865671641791046,6.970149253731344,9.977611940298507,0.8208955223880597,12.395522388059701,32.708955223880594,1.8208955223880596,10.417910447761194,14.552238805970148,19.70149253731343,29.32089552238806,16.753731343283583,20.708955223880597,2.9477611940298507,18.35820895522388,27.84328358208955,14.82089552238806,23.932835820895523,21.71641791044776,15.970149253731343,43.09701492537314,10.552238805970148,10.611940298507463,9.395522388059701,11.08955223880597,11.08955223880597,13.328358208955224,14.962686567164178,14.970149253731343,14.970149253731343,14.940298507462687,8.335820895522389,8.537313432835822,8.126865671641792,8.164179104477611,10.619402985074627,12.783582089552239,13.029850746268657,13.029850746268657,11.880597014925373,13.014925373134329,0.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0
90	 h	8.031746031746032,13.80952380952381,0.0,0.0,0.0,8.698412698412698,16.396825396825395,0.47619047619047616,0.7936507936507936,1.380952380952381,7.777777777777778,17.77777777777778,8.26984126984127,10.88888888888889,22.571428571428573,7.222222222222222,17.07936507936508,1.126984126984127,2.3015873015873014,23.0,9.095238095238095,17.936507936507937,5.412698412698413,5.73015873015873,26.77777777777778,6.73015873015873,6.492063492063492,6.2063492063492065,6.095238095238095,6.841269841269841,15.682539682539682,16.3015873015873,4.523809523809524,5.126984126984127,5.428571428571429,0.0,2.4761904761904763,8.555555555555555,8.698412698412698,9.587301587301587,11.34920634920635,11.571428571428571,10.793650793650794,11.380952380952381,11.53968253968254,4.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0
91	 t	0.06578947368421052,3.6447368421052633,14.157894736842104,7.0394736842105265,1.7763157894736843,9.855263157894736,17.94736842105263,17.81578947368421,13.342105263157896,16.19736842105263,3.486842105263158,17.75,16.894736842105264,2.5657894736842106,0.10526315789473684,4.947368421052632,17.94736842105263,17.026315789473685,3.0,0.3026315789473684,4.657894736842105,16.81578947368421,17.973684210526315,16.355263157894736,14.986842105263158,3.1842105263157894,5.921052631578948,4.644736842105263,5.092105263157895,5.184210526315789,9.947368421052632,12.157894736842104,14.881578947368421,14.723684210526315,10.552631578947368,5.171052631578948,8.013157894736842,1.736842105263158,2.4210526315789473,7.855263157894737,10.355263157894736,13.013157894736842,13.052631578947368,13.06578947368421,12.56578947368421,0.0,0.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0
92	 s	1.8098159509202454,14.9079754601227,12.54601226993865,14.01840490797546,18.233128834355828,10.895705521472392,20.65644171779141,5.3128834355828225,0.44171779141104295,13.515337423312884,1.5521472392638036,15.355828220858896,23.220858895705522,19.300613496932517,7.644171779141105,8.815950920245399,0.9202453987730062,3.0552147239263805,15.251533742331288,27.914110429447852,13.214723926380367,16.03680981595092,12.797546012269938,17.36196319018405,14.754601226993865,7.766871165644171,8.85276073619632,7.828220858895706,9.760736196319018,9.766871165644172,10.785276073619633,13.785276073619633,14.159509202453988,14.171779141104295,13.730061349693251,8.975460122699387,8.693251533742332,7.539877300613497,9.141104294478527,8.656441717791411,12.938650306748466,13.723926380368098,13.828220858895705,13.748466257668712,12.56441717791411,4.0,4.0,3.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0
93	 .	0.21686746987951808,9.174698795180722,22.259036144578314,23.301204819277107,13.349397590361447,8.343373493975903,27.867469879518072,29.58433734939759,29.72289156626506,33.63855421686747,18.09036144578313,29.56024096385542,29.734939759036145,29.771084337349397,31.933734939759034,22.96385542168675,29.57831325301205,29.433734939759034,27.99397590361446,15.680722891566266,14.783132530120483,27.46385542168675,26.60843373493976,13.987951807228916,1.9819277108433735,5.463855421686747,9.987951807228916,11.451807228915662,11.602409638554217,11.36144578313253,6.801204819277109,12.58433734939759,13.674698795180722,13.74698795180723,12.55421686746988,9.927710843373495,12.132530120481928,12.08433734939759,10.5,6.572289156626506,13.066265060240964,14.096385542168674,14.120481927710843,12.548192771084338,7.253012048192771,14.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,2.0,1.0
94	 UpperG	27.723684210526315,25.31578947368421,12.539473684210526,9.644736842105264,1.8289473684210527,19.0,44.39473684210526,44.63157894736842,45.85526315789474,39.421052631578945,13.763157894736842,16.13157894736842,1.5789473684210527,7.815789473684211,49.828947368421055,37.86842105263158,20.907894736842106,0.8157894736842105,7.25,41.921052631578945,20.355263157894736,42.6578947368421,38.43421052631579,35.276315789473685,16.263157894736842,17.75,17.17105263157895,16.710526315789473,18.36842105263158,17.460526315789473,14.171052631578947,13.618421052631579,11.052631578947368,10.697368421052632,9.671052631578947,11.039473684210526,19.526315789473685,20.236842105263158,19.776315789473685,16.644736842105264,12.736842105263158,13.75,13.81578947368421,13.355263157894736,11.539473684210526,10.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
95	 .	0.0,1.628,15.992,23.304,19.616,3.54,20.672,29.048,29.524,40.0,13.068,29.284,29.424,29.464,34.764,22.352,29.596,29.404,27.436,13.26,11.472,27.048,27.136,12.004,1.516,3.68,9.872,11.616,12.264,11.448,4.148,9.308,13.264,13.928,13.424,11.052,12.52,12.164,8.66,4.232,12.3,14.032,14.0,11.52,7.388,8.0,2.0,4.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0
96	 s	0.0,0.9583333333333334,14.222222222222221,22.5,22.59722222222222,0.013888888888888888,11.083333333333334,26.65277777777778,11.48611111111111,8.75,0.125,7.694444444444445,27.541666666666668,16.75,0.1527777777777778,6.875,3.8194444444444446,21.666666666666668,23.444444444444443,0.3194444444444444,17.166666666666668,26.15277777777778,24.23611111111111,12.041666666666666,0.041666666666666664,3.111111111111111,5.027777777777778,4.777777777777778,10.777777777777779,11.347222222222221,0.06944444444444445,9.63888888888889,13.26388888888889,14.319444444444445,14.23611111111111,11.11111111111111,10.083333333333334,4.916666666666667,5.319444444444445,4.805555555555555,13.041666666666666,13.666666666666666,13.458333333333334,11.791666666666666,0.4444444444444444,2.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,6.0
97	 l	2.023529411764706,6.317647058823529,8.847058823529412,9.023529411764706,1.035294117647059,1.2941176470588236,10.08235294117647,12.047058823529412,12.0,4.047058823529412,0.0,7.352941176470588,12.035294117647059,11.882352941176471,1.4470588235294117,0.023529411764705882,7.988235294117647,12.070588235294117,11.894117647058824,2.4705882352941178,2.447058823529412,11.129411764705882,11.847058823529412,11.847058823529412,8.388235294117647,4.0,3.8823529411764706,2.411764705882353,2.5294117647058822,4.011764705882353,11.75294117647059,13.235294117647058,14.447058823529412,14.717647058823529,10.352941176470589,2.6588235294117646,3.388235294117647,2.447058823529412,2.6588235294117646,4.329411764705882,12.51764705882353,13.16470588235294,13.129411764705882,13.176470588235293,12.929411764705883,7.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
98	 $	0.0,0.0,1.9108910891089108,6.297029702970297,25.85148514851485,0.0,0.0297029702970297,5.732673267326732,10.386138613861386,30.376237623762375,0.0,0.5544554455445545,5.405940594059406,11.267326732673267,20.396039603960396,0.5445544554455446,5.811881188118812,11.336633663366337,11.504950495049505,6.851485148514851,4.792079207920792,11.970297029702971,11.475247524752476,5.762376237623762,0.2871287128712871,2.3267326732673266,3.0495049504950495,2.99009900990099,5.227722772277228,6.435643564356436,0.0,0.12871287128712872,9.405940594059405,11.762376237623762,13.108910891089108,5.425742574257426,5.316831683168317,4.287128712871287,2.0,0.09900990099009901,14.633663366336634,14.871287128712872,14.792079207920793,13.049504950495049,7.108910891089109,9.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,13.0
99	 o	1.5,16.75,23.216216216216218,24.52027027027027,16.594594594594593,19.554054054054053,18.14864864864865,2.885135135135135,13.777027027027026,44.75,24.35810810810811,14.385135135135135,0.0,0.918918918918919,43.83783783783784,22.64864864864865,26.594594594594593,4.283783783783784,1.4864864864864864,39.682432432432435,6.743243243243243,25.905405405405407,28.06756756756757,25.31081081081081,25.155405405405407,10.41891891891892,13.432432432432432,13.493243243243244,13.466216216216216,12.02027027027027,10.344594594594595,13.695945945945946,14.216216216216216,14.25,13.587837837837839,10.297297297297296,13.074324324324325,13.121621621621621,13.114864864864865,11.432432432432432,11.128378378378379,13.587837837837839,13.736486486486486,13.70945945945946,13.236486486486486,3.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,4.0,9.0
100	 .	2.7386363636363638,12.647727272727273,18.477272727272727,23.90909090909091,26.920454545454547,13.590909090909092,35.09090909090909,39.28409090909091,40.59090909090909,46.40909090909091,20.306818181818183,39.43181818181818,37.77272727272727,32.26136363636363,27.136363636363637,28.363636363636363,39.25,23.295454545454547,6.590909090909091,2.272727272727273,28.693181818181817,27.5,5.5,0.045454545454545456,0.0,7.829545454545454,13.215909090909092,14.488636363636363,15.977272727272727,15.693181818181818,5.829545454545454,9.5,10.477272727272727,11.477272727272727,11.443181818181818,18.113636363636363,19.272727272727273,17.693181818181817,6.761363636363637,0.4090909090909091,15.477272727272727,15.261363636363637,10.556818181818182,4.931818181818182,2.772727272727273,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0
101	 r	7.403409090909091,18.193181818181817,7.693181818181818,9.130681818181818,26.301136363636363,4.755681818181818,23.801136363636363,18.892045454545453,6.8125,12.039772727272727,1.1534090909090908,23.306818181818183,13.818181818181818,0.03409090909090909,0.0,1.8806818181818181,23.630681818181817,14.534090909090908,0.045454545454545456,0.0,9.6875,23.863636363636363,20.960227272727273,4.880681818181818,0.0,7.556818181818182,6.988636363636363,4.943181818181818,5.1477272727272725,7.392045454545454,10.852272727272727,12.664772727272727,11.846590909090908,10.897727272727273,12.636363636363637,12.727272727272727,12.011363636363637,0.9318181818181818,1.0454545454545454,4.431818181818182,15.181818181818182,15.25,15.289772727272727,15.136363636363637,0.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0
102	 l	0.0,3.8372093023255816,6.387596899224806,8.418604651162791,15.387596899224807,0.0,1.1162790697674418,8.015503875968992,11.96124031007752,17.75968992248062,0.0,0.0,6.007751937984496,11.984496124031008,16.906976744186046,0.0,0.031007751937984496,6.248062015503876,12.0,18.13953488372093,1.682170542635659,7.108527131782946,10.310077519379846,11.317829457364342,26.1937984496124,4.75968992248062,4.046511627906977,2.302325581395349,2.4031007751937983,6.155038759689923,0.0,12.534883720930232,13.356589147286822,14.387596899224807,14.922480620155039,3.2635658914728682,3.054263565891473,2.852713178294574,3.108527131782946,5.434108527131783,12.286821705426357,13.054263565891473,12.868217054263566,12.806201550387597,13.062015503875969,0.0,0.0,4.0,2.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0
103	 n	13.42142857142857,22.785714285714285,17.057142857142857,27.535714285714285,20.17142857142857,16.614285714285714,31.457142857142856,5.314285714285714,13.485714285714286,33.464285714285715,11.564285714285715,28.22142857142857,0.2642857142857143,6.071428571428571,33.77142857142857,12.007142857142858,29.3,0.15,6.107142857142857,35.65714285714286,20.014285714285716,33.32142857142857,4.042857142857143,14.957142857142857,43.82142857142857,14.57857142857143,14.2,12.107142857142858,12.278571428571428,14.285714285714286,12.864285714285714,13.792857142857143,13.064285714285715,13.835714285714285,13.75,11.85,12.42142857142857,12.507142857142858,12.8,15.121428571428572,14.071428571428571,14.071428571428571,13.664285714285715,13.914285714285715,13.942857142857143,13.0,1.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,20.0
104	 a	7.3023255813953485,19.38372093023256,17.662790697674417,19.88372093023256,19.209302325581394,8.593023255813954,9.209302325581396,1.0,14.13953488372093,30.96511627906977,1.697674418604651,10.906976744186046,15.069767441860465,20.372093023255815,27.77906976744186,16.61627906976744,18.686046511627907,3.011627906976744,19.27906976744186,27.186046511627907,16.372093023255815,23.848837209302324,20.430232558139537,17.58139534883721,41.51162790697674,10.616279069767442,10.720930232558139,9.255813953488373,11.046511627906977,11.034883720930232,13.953488372093023,15.093023255813954,15.104651162790697,15.104651162790697,15.011627906976743,8.104651162790697,8.465116279069768,8.081395348837209,8.162790697674419,10.651162790697674,12.790697674418604,12.883720930232558,12.883720930232558,12.093023255813954,12.895348837209303,0.0,0.0,0.0,10.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0
105	 .	0.0,2.36697247706422,20.706422018348626,28.24770642201835,25.211009174311926,2.1192660550458715,24.009174311926607,33.95412844036697,34.07339449541284,39.96330275229358,24.01834862385321,34.027522935779814,34.07339449541284,33.88990825688074,35.706422018348626,28.073394495412845,34.07339449541284,33.981651376146786,30.293577981651374,19.0,18.08256880733945,33.77981651376147,31.18348623853211,16.504587155963304,4.73394495412844,5.926605504587156,9.944954128440367,13.963302752293577,13.963302752293577,13.963302752293577,4.990825688073395,10.073394495412844,14.091743119266056,14.238532110091743,14.211009174311927,13.36697247706422,13.541284403669724,13.46788990825688,10.275229357798166,7.348623853211009,12.954128440366972,13.761467889908257,13.688073394495413,11.311926605504587,7.825688073394495,10.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0,2.0
106	 o	2.032,18.488,23.16,24.92,21.768,19.816,17.888,0.68,11.448,49.688,24.072,15.536,0.016,0.072,44.608,22.856,28.4,6.088,0.448,40.336,5.792,25.416,29.08,25.152,28.288,11.04,13.664,13.688,13.688,12.36,10.632,13.904,14.16,14.16,13.944,10.968,13.24,13.256,13.256,11.864,10.856,13.728,13.832,13.832,13.536,9.0,3.0,4.0,4.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,7.0
107	 u	16.36842105263158,21.57894736842105,0.0,17.5,28.81578947368421,14.289473684210526,26.105263157894736,0.05263157894736842,8.052631578947368,31.736842105263158,10.710526315789474,26.157894736842106,0.6578947368421053,6.421052631578948,29.31578947368421,10.710526315789474,28.105263157894736,13.789473684210526,18.86842105263158,37.39473684210526,3.1578947368421053,23.18421052631579,22.289473684210527,16.18421052631579,29.63157894736842,12.947368421052632,12.0,11.131578947368421,10.973684210526315,10.052631578947368,13.921052631578947,14.236842105263158,0.18421052631578946,14.0,14.368421052631579,10.973684210526315,10.552631578947368,10.157894736842104,12.473684210526315,12.447368421052632,9.368421052631579,12.894736842105264,12.68421052631579,12.868421052631579,13.157894736842104,9.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,8.0
108	 t	0.62,6.35,14.18,9.045,7.51,8.34,17.96,17.955,11.37,14.52,1.58,17.905,17.755,3.235,0.015,3.25,17.96,17.67,3.54,0.255,3.755,16.925,18.0,17.03,21.065,4.91,6.315,4.755,5.21,5.365,10.155,12.525,14.54,14.495,11.24,8.42,8.49,1.43,2.315,8.345,11.035,13.44,13.455,13.455,13.28,2.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,8.0
109	 ,	0.0,0.6009174311926605,12.743119266055047,29.8302752293578,35.440366972477065,0.05504587155963303,14.940366972477063,34.96330275229358,38.522935779816514,53.522935779816514,18.68807339449541,37.35321100917431,38.54128440366973,38.53211009174312,51.71559633027523,31.81651376146789,38.559633027522935,38.50917431192661,36.87614678899082,30.779816513761467,24.68807339449541,37.53669724770642,34.31192660550459,20.98165137614679,4.669724770642202,4.036697247706422,8.711009174311927,16.568807339449542,17.077981651376145,16.89908256880734,3.1926605504587156,7.68348623853211,13.238532110091743,14.655963302752294,14.628440366972477,15.270642201834862,15.70183486238532,15.577981651376147,14.853211009174313,6.981651376146789,13.0,13.330275229357799,13.110091743119266,11.922018348623853,8.091743119266056,11.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,4.0,12.0
